seqid,model_score
334,904.5768
335,913.25854
336,911.66565
337,934.1379
338,901.6747
339,906.8342
340,907.7588
341,911.5951
342,918.4823
343,891.08813
344,878.4809
345,865.2029
346,857.5854
347,867.06146
348,842.5097
349,837.8762
350,1152.2524
351,1154.8444
352,1123.8827
353,1119.0255
354,1113.3298
355,1114.0887
356,1097.494
357,1108.2075
358,1100.7693
359,1092.2451
360,1083.7346
361,1081.7891
362,1060.803
363,1050.68
364,1038.0516
365,1052.1166
366,1039.5896
367,1055.8787
368,1050.4194
369,1036.8314
370,1011.615
371,1017.2009
372,999.836
373,1011.58966
374,1002.58
375,1003.7881
376,1014.5988
377,1013.3925
378,1015.4304
379,1016.11755
380,1004.77246
381,1010.65546
382,1011.21216
383,1020.1909
384,1018.4195
385,1009.056
386,994.9726
387,983.58655
388,989.8443
389,954.547
390,948.8948
391,941.04297
392,912.85834
393,905.4765
394,884.58325
395,881.4599
396,877.25684
397,864.98755
398,867.5131
399,873.5499
400,1174.7937
401,1158.4896
402,1144.7688
403,1141.5962
404,1140.5479
405,1127.4724
406,1126.4756
407,1125.5203
408,1134.8583
409,1114.1724
410,1127.5519
411,1137.9156
412,1140.3696
413,1130.9459
414,1123.3733
415,1103.2749
416,1071.3773
417,1060.0317
418,1049.5717
419,1054.8938
420,1040.615
421,1041.8572
422,1048.2982
423,1056.3906
424,1058.7667
425,1057.4174
426,1057.8156
427,1043.2317
428,1028.4983
429,1025.4906
430,1020.1176
431,1014.57947
432,1002.16895
433,999.98804
434,993.7469
435,987.3353
436,969.02246
437,955.7001
438,953.0007
439,934.21765
440,907.813
441,884.16974
442,880.0005
443,880.3691
444,887.69324
445,891.58606
446,884.37646
447,883.0012
448,881.9597
449,873.0124
450,1109.5967
451,1106.8881
452,1120.2281
453,1118.3596
454,1088.0844
455,1069.6517
456,1057.4672
457,1040.6617
458,1026.5428
459,1019.143
460,1012.7673
461,1008.4369
462,1021.68713
463,1029.4655
464,1012.3686
465,1002.1395
466,981.4818
467,984.4128
468,979.4036
469,967.1862
470,964.8507
471,943.46936
472,938.03674
473,943.34265
474,932.52655
475,918.14685
476,910.73126
477,914.4203
478,918.09827
479,903.2975
480,885.2606
481,877.7819
482,890.03235
483,876.26263
484,849.10077
485,850.2588
486,837.59186
487,850.1466
488,857.081
489,872.7056
490,853.08
491,831.8729
492,824.54626
493,829.0546
494,848.0766
495,840.3307
496,852.91547
497,859.92114
498,849.71533
499,864.72864
500,1136.7434
501,1139.5441
502,1139.9174
503,1129.0438
504,1131.8123
505,1118.7324
506,1104.3834
507,1093.2532
508,1069.6337
509,1061.6108
510,1036.906
511,1032.779
512,1023.89905
513,1003.19385
514,998.0596
515,987.98224
516,990.92413
517,983.3817
518,975.2725
519,979.0092
520,972.4561
521,963.7827
522,961.74493
523,942.313
524,925.4542
525,915.5593
526,921.59607
527,920.0696
528,910.36444
529,898.6831
530,903.7949
531,896.38654
532,873.8052
533,859.4073
534,859.23175
535,862.7283
536,851.89124
537,864.286
538,852.65405
539,858.661
540,869.78503
541,872.3251
542,858.0045
543,862.10364
544,847.5593
545,833.80994
546,825.38226
547,811.88666
548,808.9699
549,803.25183
550,1101.7048
551,1095.9495
552,1082.6278
553,1064.254
554,1065.5698
555,1056.384
556,1035.735
557,1027.1327
558,1010.48254
559,1005.05994
560,984.6554
561,976.3687
562,961.4121
563,957.9356
564,972.74207
565,973.5243
566,950.9148
567,952.46643
568,935.1948
569,924.402
570,934.1378
571,916.1495
572,915.04584
573,912.29553
574,894.8628
575,869.3435
576,856.8717
577,850.9191
578,853.9986
579,853.957
580,854.236
581,855.5679
582,865.9514
583,844.4613
584,842.1851
585,844.4625
586,827.0268
587,825.5021
588,826.96106
589,821.483
590,824.86005
591,815.6272
592,821.31274
593,814.0991
594,818.3716
595,823.3942
596,818.8476
597,810.81525
598,817.1638
599,798.3584
600,1103.2104
601,1091.2141
602,1076.8278
603,1048.9403
604,1043.0133
605,1071.3633
606,1062.7278
607,1063.0734
608,1057.9788
609,1055.8727
610,1051.9042
611,1044.5181
612,1024.1074
613,1005.04425
614,995.1396
615,989.6275
616,950.119
617,972.84924
618,955.5478
619,939.02484
620,924.81354
621,935.8487
622,920.6006
623,910.50586
624,892.68555
625,892.2342
626,912.33496
627,908.83923
628,894.5543
629,876.4554
630,849.7255
631,851.9128
632,828.74084
633,826.8226
634,816.6461
635,832.1617
636,835.0206
637,836.9346
638,852.3479
639,851.95557
640,838.4083
641,837.6043
642,812.3243
643,811.53906
644,793.0262
645,781.2709
646,790.59753
647,783.51904
648,780.77325
649,787.11914
650,1116.9342
651,1114.4601
652,1124.8795
653,1119.6498
654,1105.6002
655,1089.5887
656,1084.8289
657,1077.7065
658,1076.0769
659,1066.3668
660,1079.5786
661,1086.781
662,1075.6089
663,1064.1963
664,1029.5374
665,1020.6483
666,1022.1679
667,1002.7457
668,1004.1543
669,1001.66077
670,995.53827
671,998.09454
672,988.8988
673,982.8247
674,975.68445
675,961.1387
676,954.27246
677,930.90326
678,934.65173
679,928.49567
680,939.5327
681,934.8046
682,927.39655
683,909.8238
684,914.7891
685,901.943
686,900.4938
687,881.59076
688,880.53564
689,874.7712
690,867.123
691,874.1589
692,865.9845
693,867.16565
694,856.0008
695,853.46173
696,873.3108
697,876.4302
698,875.3865
699,865.6964
700,1146.3882
701,1141.398
702,1128.259
703,1135.6472
704,1135.7892
705,1129.3954
706,1117.7637
707,1120.7426
708,1113.0631
709,1106.8453
710,1105.1401
711,1101.0903
712,1089.121
713,1081.7301
714,1077.4626
715,1063.488
716,1063.4553
717,1056.2086
718,1041.8654
719,1010.08417
720,992.81934
721,995.8425
722,1005.66736
723,1011.668
724,1010.33704
725,988.1547
726,965.44037
727,952.78143
728,935.5456
729,945.48553
730,934.14514
731,934.91095
732,937.0548
733,907.0501
734,891.6255
735,874.21576
736,881.6763
737,896.96533
738,888.01355
739,871.60455
740,867.52014
741,864.6993
742,867.02203
743,877.43805
744,884.01416
745,878.343
746,876.59326
747,871.2783
748,870.70135
749,1228.4768
750,1216.0363
751,1221.7318
752,1224.8325
753,1220.8628
754,1222.9062
755,1221.2509
756,1217.7716
757,1189.2302
758,1196.5543
759,1193.7134
760,1186.182
761,1187.6747
762,1186.0332
763,1176.5782
764,1178.7026
765,1157.9171
766,1139.8539
767,1130.7106
768,1118.9197
769,1127.5824
770,1120.7262
771,1114.6855
772,1125.9988
773,1119.0472
774,1123.6036
775,1103.5378
776,1097.5135
777,1090.9545
778,1079.9205
779,1057.9674
780,1054.5806
781,1057.3047
782,1058.6852
783,1046.9622
784,1044.9629
785,1040.4148
786,1034.0023
787,1021.8982
788,1031.2261
789,1005.641
790,984.1
791,980.39014
792,985.97723
793,983.46735
794,965.0597
795,961.922
796,952.42017
797,944.6011
798,1208.8817
799,1204.3003
800,1189.4127
801,1171.1128
802,1145.7092
803,1134.594
804,1135.579
805,1132.7786
806,1127.9451
807,1132.7007
808,1113.1079
809,1105.7047
810,1087.3396
811,1082.1525
812,1072.2568
813,1046.9706
814,1051.2424
815,1053.7913
816,1051.1951
817,1053.7161
818,1021.879
819,1003.13794
820,1004.0915
821,1012.514
822,1024.5728
823,1011.6639
824,1032.5054
825,1033.1003
826,1027.9879
827,1017.33044
828,1014.8339
829,1007.1239
830,1006.6969
831,1005.57916
832,1013.1192
833,1005.2666
834,1005.8093
835,993.7303
836,990.5613
837,987.6352
838,984.11096
839,955.99603
840,931.1154
841,897.4232
842,915.6184
843,904.8673
844,913.1766
845,906.24713
846,895.92065
847,904.98303
848,1215.3452
849,1200.4736
850,1198.4769
851,1194.112
852,1193.4165
853,1184.1976
854,1168.3098
855,1154.2334
856,1125.9414
857,1121.4618
858,1105.5934
859,1087.9901
860,1070.3846
861,1067.986
862,1039.4944
863,1042.8247
864,1044.241
865,1057.2158
866,1057.3551
867,1050.2482
868,1051.5776
869,1045.559
870,1027.9188
871,1025.735
872,1017.8978
873,1009.9524
874,996.31866
875,985.6677
876,1007.0275
877,1003.9977
878,1013.1693
879,1027.5734
880,1019.91016
881,999.95605
882,970.21747
883,958.9425
884,928.5019
885,915.797
886,916.39606
887,909.4864
888,907.4459
889,900.9365
890,898.85364
891,918.49567
892,895.16425
893,894.19556
894,878.3048
895,867.09924
896,881.548
897,880.8455
898,1108.6367
899,1127.304
900,1113.3226
901,1099.9833
902,1092.2411
903,1085.5607
904,1065.2008
905,1070.4916
906,1057.2863
907,1037.8523
908,1029.0801
909,1020.3815
910,1016.48944
911,1019.3412
912,1017.18506
913,1011.2564
914,1012.681
915,999.0349
916,1012.5044
917,983.3828
918,985.5847
919,978.7815
920,1005.4321
921,984.3212
922,980.02325
923,981.5429
924,981.45355
925,979.162
926,955.0845
927,953.1553
928,948.19775
929,947.78455
930,937.9956
931,927.83997
932,904.6455
933,933.59875
934,928.4821
935,908.6496
936,901.3927
937,874.9209
938,868.3637
939,861.0983
940,852.6664
941,852.6719
942,850.0049
943,847.05786
944,847.4647
945,845.5902
946,816.499
947,812.5443
948,1185.2264
949,1183.5059
950,1167.4371
951,1173.3427
952,1159.543
953,1149.9525
954,1150.0576
955,1148.489
956,1145.1207
957,1137.2107
958,1128.9335
959,1124.2743
960,1106.4406
961,1104.1058
962,1115.1304
963,1120.4653
964,1117.764
965,1099.007
966,1066.3792
967,1032.2086
968,1010.51855
969,999.0085
970,988.6869
971,983.251
972,999.2751
973,988.37067
974,969.9676
975,963.4517
976,960.53217
977,958.41656
978,954.3079
979,946.1122
980,932.9559
981,927.202
982,911.189
983,907.0116
984,885.63513
985,881.28235
986,880.27185
987,870.634
988,890.46265
989,882.1127
990,878.9665
991,863.1434
992,860.21234
993,830.79736
994,826.00714
995,812.7442
996,810.9817
997,787.83374
