seqid,model_score
384,1337.9465
385,1348.7423
386,1350.4456
387,1351.5203
388,1353.0122
389,1354.1934
390,1352.7175
391,1347.1835
392,1351.3312
393,1349.3677
394,1344.8143
395,1345.195
396,1344.4253
397,1343.2129
398,1341.3131
399,1337.0618
400,1338.6204
401,1334.4424
402,1331.8553
403,1331.8925
404,1332.5156
405,1335.8604
406,1335.775
407,1333.5167
408,1331.5518
409,1329.7688
410,1327.345
411,1330.774
412,1332.5054
413,1332.5454
414,1332.9116
415,1334.5077
416,1330.6787
417,1330.5686
418,1331.07
419,1331.7793
420,1329.3992
421,1329.243
422,1329.768
423,1330.5048
424,1338.2443
425,1337.2183
426,1336.7434
427,1335.3573
428,1353.8632
429,1348.9779
430,1351.3066
431,1353.4546
432,1352.2548
433,1352.3723
434,1352.6833
435,1351.7332
436,1351.4211
437,1348.864
438,1348.6957
439,1348.7423
440,1343.9873
441,1345.1857
442,1347.2281
443,1348.2571
444,1344.3845
445,1345.6543
446,1342.777
447,1345.5333
448,1344.3799
449,1346.0717
450,1345.8584
451,1343.9293
452,1343.7488
453,1335.1072
454,1338.9254
455,1339.7405
456,1337.3236
457,1337.8937
458,1339.7117
459,1336.5919
460,1334.6987
461,1335.1561
462,1334.4221
463,1329.3188
464,1331.0873
465,1356.1467
466,1360.3936
467,1357.5233
468,1358.2197
469,1357.0792
470,1351.8618
471,1347.7802
472,1344.4088
473,1343.6124
474,1344.2986
475,1345.016
476,1344.275
477,1343.7599
478,1343.27
479,1349.1896
480,1347.9023
481,1346.7059
482,1346.131
483,1347.8762
484,1348.9202
485,1344.6825
486,1344.5409
487,1344.0309
488,1348.488
489,1346.729
490,1347.7964
491,1350.4586
492,1350.5652
493,1347.9985
494,1348.42
495,1346.8104
496,1346.7324
497,1352.5719
498,1354.1823
499,1354.895
500,1355.9796
501,1350.2004
502,1344.5875
503,1345.0297
504,1341.8801
505,1345.6821
506,1344.0713
507,1344.6351
508,1341.1482
509,1341.734
510,1341.5273
511,1339.1343
512,1341.4104
513,1339.6122
514,1339.1584
515,1334.7733
516,1333.6039
517,1333.9937
518,1334.78
519,1337.847
520,1337.2632
521,1339.946
522,1343.6007
523,1344.8018
524,1342.6962
525,1341.6129
526,1339.9485
527,1337.2635
528,1337.499
529,1339.2092
530,1336.8046
531,1337.3322
532,1333.3751
533,1329.7898
534,1330.0573
535,1330.9486
536,1330.2299
537,1332.4803
538,1333.6405
539,1359.1536
540,1360.0818
541,1355.9012
542,1357.0321
543,1355.1125
544,1353.7845
545,1354.6195
546,1354.095
547,1355.1
548,1354.4484
549,1355.2402
550,1354.6475
551,1357.2742
552,1355.7191
553,1357.8336
554,1356.5417
555,1357.3187
556,1356.7421
557,1356.4304
558,1340.8147
559,1335.0115
560,1335.3501
561,1337.2512
562,1335.005
563,1336.5314
564,1335.6619
565,1323.334
566,1349.1934
567,1351.1417
568,1352.6342
569,1352.8492
570,1352.0261
571,1352.9944
572,1351.329
573,1348.0177
574,1349.4772
575,1350.6515
576,1350.9524
577,1345.74
578,1350.6844
579,1354.0474
580,1351.5706
581,1349.5308
582,1345.1346
583,1347.1923
584,1352.973
585,1355.7952
586,1353.3077
587,1352.7761
588,1352.4208
589,1353.5514
590,1349.8547
591,1350.4241
592,1352.1873
593,1350.5474
594,1353.3828
595,1356.9406
596,1358.9729
597,1359.5219
598,1356.5164
599,1353.2494
600,1352.848
601,1354.3195
602,1352.2042
603,1353.2563
604,1353.5215
605,1356.157
606,1354.5762
607,1355.0897
608,1355.1266
609,1357.0916
610,1357.9731
611,1360.347
612,1365.6694
613,1366.8542
614,1367.5002
615,1366.8839
616,1367.6442
617,1367.3226
618,1369.0735
619,1365.9923
620,1364.7646
621,1366.1526
622,1366.0156
623,1371.0292
624,1370.7341
625,1372.2823
626,1356.845
627,1361.164
628,1363.5321
629,1360.5568
630,1358.1189
631,1356.0493
632,1356.8
633,1352.0684
634,1354.0212
635,1352.5409
636,1354.1749
637,1353.5055
638,1351.3599
639,1355.6122
640,1353.841
641,1353.6431
642,1352.881
643,1351.2281
644,1345.3627
645,1344.8107
646,1344.3365
647,1345.6835
648,1346.6217
649,1340.051
650,1341.9452
651,1347.7151
652,1348.9207
653,1348.2877
654,1350.5582
655,1345.8672
656,1349.677
657,1351.0293
658,1351.9862
659,1351.0897
660,1350.8462
661,1356.8508
662,1356.1041
663,1356.2855
664,1354.8547
665,1352.7302
666,1355.5687
667,1353.6791
668,1351.6344
669,1348.554
670,1349.142
671,1348.0438
672,1343.2776
673,1341.6798
674,1341.5208
675,1342.4297
676,1344.9753
677,1344.5232
678,1344.4033
679,1343.4047
680,1336.3705
681,1336.9103
682,1334.819
683,1331.0297
684,1332.4777
685,1332.541
686,1330.4993
687,1329.8721
688,1326.8844
689,1326.7018
690,1327.7507
691,1326.3247
692,1326.7878
693,1325.4977
