seqid,model_score
188,1317.153
189,1315.1477
190,1313.7041
191,1312.4738
192,1308.9512
193,1310.0776
194,1311.349
195,1307.8799
196,1307.7628
197,1309.0017
198,1309.8396
199,1311.8286
200,1307.4673
201,1303.9991
202,1300.1776
203,1303.889
204,1305.2423
205,1307.0432
206,1308.2831
207,1300.323
208,1300.4277
209,1300.1526
210,1302.0386
211,1302.5151
212,1337.9707
213,1331.3912
214,1333.4076
215,1328.1777
216,1327.5474
217,1330.9875
218,1332.6744
219,1329.1143
220,1322.891
221,1323.0693
222,1318.642
223,1319.8143
224,1313.4407
225,1314.0258
226,1314.7804
227,1315.1113
228,1314.7511
229,1314.3112
230,1311.9156
231,1306.6357
232,1299.8319
233,1300.0834
234,1301.3809
235,1297.7023
236,1290.1614
237,1292.362
238,1291.246
239,1291.9783
240,1291.8088
241,1285.6392
242,1280.0647
243,1279.6119
244,1281.5698
245,1280.4664
246,1279.9802
247,1278.4114
248,1278.5197
249,1279.3616
250,1277.3712
251,1278.612
252,1279.4541
253,1275.7153
254,1340.3174
255,1344.61
256,1341.5704
257,1343.686
258,1344.9501
259,1346.0828
260,1340.048
261,1343.2075
262,1344.3969
263,1344.8636
264,1336.813
265,1341.2634
266,1342.6647
267,1339.0494
268,1339.071
269,1338.6112
270,1339.6677
271,1336.839
272,1334.4463
273,1336.2871
274,1333.1619
275,1325.7665
276,1328.4882
277,1324.683
278,1325.853
279,1327.4928
280,1327.3613
281,1326.8234
282,1325.8787
283,1325.7538
284,1324.4434
285,1322.639
286,1323.861
287,1324.7661
288,1319.9587
289,1316.7046
290,1314.3754
291,1316.4084
292,1313.8225
293,1311.2313
294,1307.776
295,1306.1931
296,1306.7087
297,1307.3557
298,1303.331
299,1300.105
300,1292.8173
301,1342.7306
302,1336.8298
303,1340.9264
304,1335.5049
305,1332.221
306,1336.0767
307,1334.6942
308,1329.9653
309,1331.3789
310,1331.0345
311,1329.5609
312,1329.5034
313,1326.1138
314,1324.238
315,1321.5731
316,1322.9456
317,1324.4669
318,1320.5676
319,1320.2712
320,1313.1775
321,1307.2843
322,1306.2996
323,1306.3519
324,1307.1312
325,1308.0343
326,1307.468
327,1307.6196
328,1307.7554
329,1303.9286
330,1304.2177
331,1308.4706
332,1305.514
333,1310.3124
334,1310.6267
335,1310.6428
336,1311.0433
337,1307.0973
338,1302.9237
339,1306.0925
340,1302.3422
341,1304.3768
342,1294.6243
343,1296.5
344,1288.0565
345,1287.5354
346,1353.4346
347,1346.7933
348,1345.3253
349,1345.2843
350,1351.2646
351,1346.3636
352,1344.5836
353,1343.0901
354,1344.1013
355,1344.3661
356,1337.025
357,1338.324
358,1337.7822
359,1336.8145
360,1337.2953
361,1337.1704
362,1337.2256
363,1339.0282
364,1339.5819
365,1337.8809
366,1340.1162
367,1342.0331
368,1341.9321
369,1339.273
370,1338.4814
371,1338.2894
372,1334.09
373,1333.9431
374,1333.571
375,1328.494
376,1329.4689
377,1330.9143
378,1328.1982
379,1327.0637
380,1327.2867
381,1327.585
382,1327.1584
383,1323.0219
384,1320.0251
385,1318.0787
386,1319.5758
387,1318.6924
388,1316.1049
389,1315.4757
390,1329.8551
391,1332.54
392,1331.3643
393,1333.8701
394,1334.3698
395,1335.0779
396,1345.5459
397,1345.004
398,1347.4021
399,1348.914
400,1346.8058
401,1350.1693
402,1353.1688
403,1352.6757
404,1356.6532
405,1354.2416
406,1356.435
407,1354.6162
408,1350.4929
409,1349.7568
410,1347.4323
411,1346.8112
412,1348.4464
413,1349.9609
414,1353.1189
415,1355.4148
416,1355.6621
417,1356.4768
418,1357.4036
419,1358.6099
420,1358.6324
421,1355.9319
422,1356.8812
423,1355.9692
424,1355.7732
425,1356.5973
426,1328.356
427,1325.8495
428,1316.0682
429,1310.9377
430,1313.0712
431,1312.2815
432,1321.6819
433,1324.0519
434,1316.7229
435,1315.7928
436,1321.3807
437,1322.6211
438,1323.3774
439,1323.922
440,1322.1831
441,1324.0991
442,1321.709
443,1322.4952
444,1325.8739
445,1319.2349
446,1319.5428
447,1315.547
448,1318.6584
449,1321.4413
450,1324.8276
451,1320.5656
452,1324.5555
453,1324.3774
454,1324.8375
455,1324.9266
456,1320.2993
457,1321.7108
458,1319.461
459,1315.8165
460,1315.4537
461,1314.9312
462,1317.4615
463,1316.4021
464,1321.0936
465,1321.819
466,1325.4296
467,1316.4618
468,1318.5514
469,1319.1405
470,1325.3828
471,1325.7708
472,1326.5492
473,1323.151
474,1323.6833
475,1322.7664
476,1319.8721
477,1319.7477
478,1321.3501
479,1311.6018
480,1310.1644
481,1309.02
482,1305.308
483,1312.5017
484,1311.0764
485,1310.5063
486,1305.3977
487,1301.5095
488,1305.7993
489,1303.9202
490,1305.1486
491,1305.7388
492,1305.1534
493,1304.2589
494,1301.4363
495,1297.5134
496,1301.5939
497,1300.4752
498,1297.6288
499,1299.486
500,1301.6965
501,1303.2831
502,1302.7194
503,1304.4955
504,1305.6141
505,1302.2152
506,1301.457
507,1302.5884
508,1302.0847
509,1300.8158
510,1292.1553
511,1295.006
512,1294.737
513,1344.4636
514,1340.4384
515,1336.186
516,1329.4045
517,1332.3052
518,1327.466
519,1325.8882
520,1328.371
521,1327.3634
522,1329.4291
523,1334.6113
524,1334.6166
525,1337.0293
526,1343.1763
527,1338.1809
528,1335.0022
529,1336.0809
530,1338.2836
531,1337.3362
532,1339.1816
533,1339.439
534,1338.0812
535,1333.964
536,1331.3085
537,1328.2203
538,1326.1499
539,1320.8032
540,1318.3549
541,1321.4698
542,1319.1373
543,1318.8655
544,1321.6318
545,1324.5254
546,1325.2013
547,1324.3447
548,1324.3915
549,1337.0089
550,1326.3727
551,1326.2817
552,1322.6973
553,1322.5574
554,1316.5548
555,1317.766
556,1314.355
557,1315.8381
558,1315.4375
559,1315.553
560,1312.7267
561,1312.99
562,1320.4093
563,1319.8915
564,1321.5297
565,1320.4177
566,1325.2357
567,1324.3291
568,1326.9875
569,1318.6556
570,1315.1562
571,1313.494
572,1317.9146
573,1314.5974
574,1311.4338
575,1311.6726
576,1313.9685
577,1314.8075
578,1317.8152
579,1315.9462
580,1315.5703
581,1315.0779
582,1313.7898
583,1319.3202
584,1317.0216
585,1316.2065
586,1320.5964
587,1317.6438
588,1318.8861
589,1339.1191
590,1337.9181
591,1335.0377
592,1329.3917
593,1326.199
594,1329.2072
595,1326.8853
596,1323.3561
597,1325.5577
598,1324.6766
599,1320.2937
600,1318.7982
601,1317.4185
602,1310.6167
603,1318.5917
604,1318.4954
605,1314.094
606,1310.3579
607,1309.1742
608,1308.5725
609,1307.0339
610,1304.7974
611,1306.1919
612,1308.8369
613,1310.1732
614,1310.7686
615,1313.1453
616,1317.5266
617,1312.6213
618,1310.454
619,1312.2045
620,1311.2573
621,1306.3682
622,1299.6254
623,1298.9858
624,1303.7568
625,1305.2856
626,1305.0991
627,1301.6375
628,1335.2545
629,1334.2383
630,1335.2817
631,1336.8613
632,1334.8192
633,1334.8694
634,1335.5051
635,1338.1094
636,1336.4066
637,1328.7349
638,1330.2041
639,1335.7845
640,1338.3331
641,1339.4464
642,1344.8835
643,1339.3124
644,1341.9247
645,1341.2535
646,1342.0845
647,1345.709
648,1344.6641
649,1342.1204
650,1340.0543
651,1335.5586
652,1336.1964
653,1333.2933
654,1338.4767
655,1336.6544
656,1333.2634
657,1329.2512
658,1325.3574
659,1328.239
660,1342.4464
661,1342.3998
662,1345.3186
663,1345.8264
664,1346.6125
665,1342.8507
666,1342.8201
667,1347.0938
668,1350.8424
669,1352.9619
670,1352.4811
671,1352.8392
672,1349.0267
673,1349.2789
674,1351.4971
675,1354.0702
676,1351.8572
677,1351.1526
678,1349.5763
679,1350.4078
680,1356.3925
681,1353.7427
682,1356.9277
683,1358.4257
684,1360.5803
685,1360.6224
686,1359.9482
687,1358.0656
688,1354.1147
689,1354.9005
690,1353.1278
691,1358.6556
692,1359.4963
693,1352.0908
694,1350.1685
695,1346.2434
696,1346.4949
697,1345.4329
698,1338.9712
699,1336.0488
700,1330.9364
701,1328.8661
702,1324.6326
703,1326.1855
704,1325.9698
705,1324.2462
706,1324.8461
707,1324.967
708,1324.7318
709,1326.5022
710,1326.2183
711,1324.5193
712,1324.6177
713,1325.1102
714,1321.9226
715,1324.7445
716,1303.6722
717,1303.053
718,1295.8528
719,1298.22
720,1296.9097
721,1298.645
722,1297.9521
723,1295.6925
724,1295.7994
725,1297.3301
726,1296.4645
727,1298.3295
728,1303.2561
729,1301.0377
730,1306.3762
731,1305.6804
732,1308.6462
733,1301.888
734,1342.3346
735,1342.245
736,1339.3341
737,1338.122
738,1336.459
739,1332.683
740,1329.3342
741,1328.5046
742,1328.5221
743,1327.5217
744,1327.249
745,1329.0326
746,1329.8984
747,1327.9424
748,1330.4663
749,1326.5682
750,1326.652
751,1323.5822
752,1318.2911
753,1321.6016
754,1316.063
755,1313.3566
756,1310.5665
757,1313.6008
758,1311.506
759,1308.6339
760,1305.5914
761,1305.5093
762,1292.8987
763,1297.6998
764,1299.2852
765,1294.3103
766,1292.8684
767,1290.7498
768,1292.148
769,1294.1031
770,1294.3542
771,1294.5432
772,1297.7408
773,1334.186
774,1334.2726
775,1334.8433
776,1328.8231
777,1325.5664
778,1322.4158
779,1325.9171
780,1327.2153
781,1328.9185
782,1329.1063
783,1327.7461
784,1325.3224
785,1325.3224
786,1325.9286
787,1327.9269
788,1327.6581
789,1328.9766
790,1329.5474
791,1323.293
792,1320.2698
793,1321.2192
794,1323.2552
795,1319.4799
796,1319.5927
797,1326.7051
798,1319.5579
799,1316.9633
800,1318.296
801,1319.7323
802,1323.6538
803,1324.8503
804,1321.3369
805,1321.5275
806,1322.2391
807,1324.7526
808,1328.8412
809,1330.5952
810,1331.7448
811,1332.5096
812,1332.2313
813,1326.1205
